,carrier,p_nom,year_removed,retrofit,bus
DE0 A5 onwind,onwind,51.792,2025.0,,DE0 A5
DE0 A5 solar,solar,1.21701,2025.0,,DE0 A5
DE0 B1 onwind,onwind,4.5,2025.0,,DE0 B1
DE0 B1 solar,solar,0.23571,2025.0,,DE0 B1
DE0 B2 onwind,onwind,54.16,2025.0,,DE0 B2
DE0 B2 solar,solar,0.06424,2025.0,,DE0 B2
DE0 B3 onwind,onwind,17.75,2025.0,,DE0 B3
DE0 B3 solar,solar,0.76371,2025.0,,DE0 B3
DE0 C0 onwind,onwind,0.0015,2025.0,,DE0 C0
DE0 C0 solar,solar,0.47747,2025.0,,DE0 C0
DE0 D2 onwind,onwind,21.7,2025.0,,DE0 D2
DE0 D2 solar,solar,0.094045,2025.0,,DE0 D2
DE0 D4 onwind,onwind,18.74,2025.0,,DE0 D4
DE0 D4 solar,solar,0.09958,2025.0,,DE0 D4
DE0 D5 onwind,onwind,10.74,2025.0,,DE0 D5
DE0 D5 solar,solar,0.03915,2025.0,,DE0 D5
DE0 E0 onwind,onwind,163.0,2025.0,,DE0 E0
DE0 E0 solar,solar,0.152821,2025.0,,DE0 E0
DE0 F0 onwind,onwind,117.505,2025.0,,DE0 F0
DE0 F0 solar,solar,0.620209,2025.0,,DE0 F0
DE0 G0 onwind,onwind,48.07,2025.0,,DE0 G0
DE0 G0 solar,solar,0.387435,2025.0,,DE0 G0
DE0 11 solar,solar,0.152543,2024.0,,DE0 11
DE0 12 solar,solar,0.305109,2024.0,,DE0 12
DE0 13 solar,solar,0.485288,2024.0,,DE0 13
DE0 14 solar,solar,0.214342,2024.0,,DE0 14
DE0 21 onwind,onwind,1.50075,2024.0,,DE0 21
DE0 21 solar,solar,0.628129,2024.0,,DE0 21
DE0 22 onwind,onwind,1.504,2024.0,,DE0 22
DE0 22 solar,solar,0.361094,2024.0,,DE0 22
DE0 23 onwind,onwind,1.009,2024.0,,DE0 23
DE0 23 solar,solar,0.13521,2024.0,,DE0 23
DE0 24 onwind,onwind,1.2,2024.0,,DE0 24
DE0 24 solar,solar,0.153188,2024.0,,DE0 24
DE0 25 solar,solar,0.45475,2024.0,,DE0 25
DE0 26 onwind,onwind,1.5,2024.0,,DE0 26
DE0 26 solar,solar,0.250918,2024.0,,DE0 26
DE0 27 solar,solar,0.096055,2024.0,,DE0 27
DE0 30 solar,solar,0.544551,2024.0,,DE0 30
DE0 40 onwind,onwind,62.7,2024.0,,DE0 40
DE0 40 solar,solar,0.089223,2024.0,,DE0 40
DE0 60 solar,solar,0.281627,2024.0,,DE0 60
DE0 71 onwind,onwind,1.0,2024.0,,DE0 71
DE0 71 solar,solar,0.18308,2024.0,,DE0 71
DE0 72 onwind,onwind,3.1,2024.0,,DE0 72
DE0 72 solar,solar,0.11025,2024.0,,DE0 72
DE0 73 onwind,onwind,1.7999999999999998,2024.0,,DE0 73
DE0 73 solar,solar,0.02063,2024.0,,DE0 73
DE0 80 onwind,onwind,146.78,2024.0,,DE0 80
DE0 80 solar,solar,0.06646,2024.0,,DE0 80
DE0 91 onwind,onwind,4.2,2024.0,,DE0 91
DE0 91 solar,solar,0.12309,2024.0,,DE0 91
DE0 92 onwind,onwind,51.9,2024.0,,DE0 92
DE0 92 solar,solar,0.132701,2024.0,,DE0 92
DE0 93 onwind,onwind,89.65,2024.0,,DE0 93
DE0 93 solar,solar,0.126375,2024.0,,DE0 93
DE0 94 onwind,onwind,79.13,2024.0,,DE0 94
DE0 94 solar,solar,0.104894,2024.0,,DE0 94
DE0 A1 onwind,onwind,3.83,2024.0,,DE0 A1
DE0 A1 solar,solar,0.45553,2024.0,,DE0 A1
DE0 A2 onwind,onwind,4.32,2024.0,,DE0 A2
DE0 A2 solar,solar,0.40707,2024.0,,DE0 A2
DE0 A3 onwind,onwind,9.755,2024.0,,DE0 A3
DE0 A3 solar,solar,0.17852,2024.0,,DE0 A3
DE0 A4 onwind,onwind,35.39,2024.0,,DE0 A4
DE0 A4 solar,solar,0.865431,2024.0,,DE0 A4
DE0 A5 onwind,onwind,16.11,2024.0,,DE0 A5
DE0 A5 solar,solar,1.49775,2024.0,,DE0 A5
DE0 B1 onwind,onwind,2.7,2024.0,,DE0 B1
DE0 B1 solar,solar,0.08582,2024.0,,DE0 B1
DE0 B2 onwind,onwind,15.22,2024.0,,DE0 B2
DE0 B2 solar,solar,0.01713,2024.0,,DE0 B2
DE0 B3 onwind,onwind,6.7,2024.0,,DE0 B3
DE0 B3 solar,solar,0.14734,2024.0,,DE0 B3
DE0 C0 solar,solar,0.25321,2024.0,,DE0 C0
DE0 D2 onwind,onwind,27.54,2024.0,,DE0 D2
DE0 D2 solar,solar,0.0014,2024.0,,DE0 D2
DE0 D4 onwind,onwind,47.11,2024.0,,DE0 D4
DE0 D4 solar,solar,0.042646,2024.0,,DE0 D4
DE0 D5 onwind,onwind,41.13,2024.0,,DE0 D5
DE0 D5 solar,solar,0.00736,2024.0,,DE0 D5
DE0 E0 onwind,onwind,165.14,2024.0,,DE0 E0
DE0 E0 solar,solar,0.0123,2024.0,,DE0 E0
DE0 F0 onwind,onwind,168.17,2024.0,,DE0 F0
DE0 F0 solar,solar,0.227463,2024.0,,DE0 F0
DE0 G0 onwind,onwind,52.15,2024.0,,DE0 G0
DE0 G0 solar,solar,0.069494,2024.0,,DE0 G0
DE0 11 onwind,onwind,0.095,2023.0,,DE0 11
DE0 11 solar,solar,0.087407,2023.0,,DE0 11
DE0 12 onwind,onwind,0.75,2023.0,,DE0 12
DE0 12 solar,solar,0.0620099999999999,2023.0,,DE0 12
DE0 13 onwind,onwind,0.6,2023.0,,DE0 13
DE0 13 solar,solar,0.22277,2023.0,,DE0 13
DE0 14 solar,solar,0.15298,2023.0,,DE0 14
DE0 21 onwind,onwind,1.1,2023.0,,DE0 21
DE0 21 solar,solar,0.521612,2023.0,,DE0 21
DE0 22 onwind,onwind,1.0,2023.0,,DE0 22
DE0 22 solar,solar,0.14343,2023.0,,DE0 22
DE0 23 onwind,onwind,1.5,2023.0,,DE0 23
DE0 23 solar,solar,0.05017,2023.0,,DE0 23
DE0 24 onwind,onwind,2.6,2023.0,,DE0 24
DE0 24 solar,solar,0.22123,2023.0,,DE0 24
DE0 25 solar,solar,0.30194,2023.0,,DE0 25
DE0 26 solar,solar,0.106064,2023.0,,DE0 26
DE0 27 solar,solar,0.079126,2023.0,,DE0 27
DE0 30 solar,solar,0.218639,2023.0,,DE0 30
DE0 40 onwind,onwind,25.59,2023.0,,DE0 40
DE0 40 solar,solar,0.01516,2023.0,,DE0 40
DE0 60 onwind,onwind,2.1,2023.0,,DE0 60
DE0 60 solar,solar,0.3409649999999999,2023.0,,DE0 60
DE0 71 onwind,onwind,0.6,2023.0,,DE0 71
DE0 71 solar,solar,0.03326,2023.0,,DE0 71
DE0 72 onwind,onwind,7.7,2023.0,,DE0 72
DE0 72 solar,solar,0.02465,2023.0,,DE0 72
DE0 73 onwind,onwind,24.38,2023.0,,DE0 73
DE0 73 solar,solar,0.02508,2023.0,,DE0 73
DE0 80 onwind,onwind,76.91,2023.0,,DE0 80
DE0 80 solar,solar,0.0263,2023.0,,DE0 80
DE0 91 onwind,onwind,4.7,2023.0,,DE0 91
DE0 91 solar,solar,0.03084,2023.0,,DE0 91
DE0 92 onwind,onwind,15.8,2023.0,,DE0 92
DE0 92 solar,solar,0.0167,2023.0,,DE0 92
DE0 93 onwind,onwind,16.7,2023.0,,DE0 93
DE0 93 solar,solar,0.04812,2023.0,,DE0 93
DE0 94 onwind,onwind,77.15,2023.0,,DE0 94
DE0 94 solar,solar,0.042198,2023.0,,DE0 94
DE0 A1 onwind,onwind,2.05,2023.0,,DE0 A1
DE0 A1 solar,solar,0.521,2023.0,,DE0 A1
DE0 A2 onwind,onwind,10.7004,2023.0,,DE0 A2
DE0 A2 solar,solar,0.42939,2023.0,,DE0 A2
DE0 A3 onwind,onwind,10.38,2023.0,,DE0 A3
DE0 A3 solar,solar,0.2069,2023.0,,DE0 A3
DE0 A4 onwind,onwind,22.02,2023.0,,DE0 A4
DE0 A4 solar,solar,0.939018,2023.0,,DE0 A4
DE0 A5 onwind,onwind,4.67,2023.0,,DE0 A5
DE0 A5 solar,solar,0.55889,2023.0,,DE0 A5
DE0 B1 onwind,onwind,3.05,2023.0,,DE0 B1
DE0 B1 solar,solar,0.02768,2023.0,,DE0 B1
DE0 B2 onwind,onwind,11.3,2023.0,,DE0 B2
DE0 B2 solar,solar,0.05124,2023.0,,DE0 B2
DE0 B3 onwind,onwind,2.5,2023.0,,DE0 B3
DE0 B3 solar,solar,0.01098,2023.0,,DE0 B3
DE0 C0 solar,solar,0.09463,2023.0,,DE0 C0
DE0 D2 onwind,onwind,7.42,2023.0,,DE0 D2
DE0 D2 solar,solar,0.0053999999999999,2023.0,,DE0 D2
DE0 D4 onwind,onwind,14.7,2023.0,,DE0 D4
DE0 D4 solar,solar,0.0337,2023.0,,DE0 D4
DE0 D5 onwind,onwind,9.7,2023.0,,DE0 D5
DE0 D5 solar,solar,0.0023,2023.0,,DE0 D5
DE0 E0 onwind,onwind,24.96,2023.0,,DE0 E0
DE0 E0 solar,solar,0.02434,2023.0,,DE0 E0
DE0 F0 onwind,onwind,34.85,2023.0,,DE0 F0
DE0 F0 solar,solar,0.208268,2023.0,,DE0 F0
DE0 G0 onwind,onwind,14.6,2023.0,,DE0 G0
DE0 G0 solar,solar,0.03801,2023.0,,DE0 G0
DE0 11 solar,solar,0.06166,2022.0,,DE0 11
DE0 12 solar,solar,0.074735,2022.0,,DE0 12
DE0 13 onwind,onwind,2.4,2022.0,,DE0 13
DE0 13 solar,solar,0.14722,2022.0,,DE0 13
DE0 14 solar,solar,0.2073,2022.0,,DE0 14
DE0 21 onwind,onwind,0.04,2022.0,,DE0 21
DE0 21 solar,solar,1.406848,2022.0,,DE0 21
DE0 22 onwind,onwind,1.63,2022.0,,DE0 22
DE0 22 solar,solar,0.07256,2022.0,,DE0 22
DE0 23 solar,solar,0.021,2022.0,,DE0 23
DE0 24 onwind,onwind,2.6,2022.0,,DE0 24
DE0 24 solar,solar,0.01616,2022.0,,DE0 24
DE0 25 solar,solar,0.31111,2022.0,,DE0 25
DE0 26 solar,solar,0.09118,2022.0,,DE0 26
DE0 27 solar,solar,0.07854,2022.0,,DE0 27
DE0 30 solar,solar,0.164546,2022.0,,DE0 30
DE0 40 onwind,onwind,12.3,2022.0,,DE0 40
DE0 40 solar,solar,0.0276399999999999,2022.0,,DE0 40
DE0 60 onwind,onwind,1.6,2022.0,,DE0 60
DE0 60 solar,solar,0.584129,2022.0,,DE0 60
DE0 71 onwind,onwind,1.7,2022.0,,DE0 71
DE0 71 solar,solar,0.04107,2022.0,,DE0 71
DE0 72 onwind,onwind,4.4,2022.0,,DE0 72
DE0 72 solar,solar,0.003,2022.0,,DE0 72
DE0 73 onwind,onwind,21.9,2022.0,,DE0 73
DE0 73 solar,solar,0.01718,2022.0,,DE0 73
DE0 80 onwind,onwind,26.0,2022.0,,DE0 80
DE0 80 solar,solar,0.023044,2022.0,,DE0 80
DE0 91 onwind,onwind,6.55,2022.0,,DE0 91
DE0 91 solar,solar,0.02331,2022.0,,DE0 91
DE0 92 onwind,onwind,8.0,2022.0,,DE0 92
DE0 92 solar,solar,0.018725,2022.0,,DE0 92
DE0 93 onwind,onwind,12.3,2022.0,,DE0 93
DE0 93 solar,solar,0.0544879999999999,2022.0,,DE0 93
DE0 94 onwind,onwind,24.91,2022.0,,DE0 94
DE0 94 solar,solar,0.02875,2022.0,,DE0 94
DE0 A1 onwind,onwind,0.75,2022.0,,DE0 A1
DE0 A1 solar,solar,0.50954,2022.0,,DE0 A1
DE0 A2 onwind,onwind,2.0,2022.0,,DE0 A2
DE0 A2 solar,solar,0.58516,2022.0,,DE0 A2
DE0 A3 onwind,onwind,2.65,2022.0,,DE0 A3
DE0 A3 solar,solar,0.33586,2022.0,,DE0 A3
DE0 A4 onwind,onwind,27.45,2022.0,,DE0 A4
DE0 A4 solar,solar,0.885063,2022.0,,DE0 A4
DE0 A5 onwind,onwind,14.8,2022.0,,DE0 A5
DE0 A5 solar,solar,0.48888,2022.0,,DE0 A5
DE0 B1 onwind,onwind,5.3,2022.0,,DE0 B1
DE0 B1 solar,solar,0.04184,2022.0,,DE0 B1
DE0 B2 onwind,onwind,4.01,2022.0,,DE0 B2
DE0 B2 solar,solar,0.0413,2022.0,,DE0 B2
DE0 B3 onwind,onwind,1.5,2022.0,,DE0 B3
DE0 B3 solar,solar,0.094,2022.0,,DE0 B3
DE0 C0 onwind,onwind,0.5,2022.0,,DE0 C0
DE0 C0 solar,solar,0.17209,2022.0,,DE0 C0
DE0 D2 onwind,onwind,10.0,2022.0,,DE0 D2
DE0 D2 solar,solar,0.01673,2022.0,,DE0 D2
DE0 D4 onwind,onwind,9.1,2022.0,,DE0 D4
DE0 D4 solar,solar,0.00963,2022.0,,DE0 D4
DE0 D5 onwind,onwind,2.0,2022.0,,DE0 D5
DE0 D5 solar,solar,0.01985,2022.0,,DE0 D5
DE0 E0 onwind,onwind,32.55,2022.0,,DE0 E0
DE0 E0 solar,solar,0.0260999999999999,2022.0,,DE0 E0
DE0 F0 onwind,onwind,14.4,2022.0,,DE0 F0
DE0 F0 solar,solar,0.15553,2022.0,,DE0 F0
DE0 G0 onwind,onwind,14.3,2022.0,,DE0 G0
DE0 G0 solar,solar,0.06059,2022.0,,DE0 G0
DE0 11 onwind,onwind,1.08,2021.0,,DE0 11
DE0 11 solar,solar,0.521509,2021.0,,DE0 11
DE0 12 solar,solar,0.039321,2021.0,,DE0 12
DE0 13 onwind,onwind,0.137,2021.0,,DE0 13
DE0 13 solar,solar,0.080066,2021.0,,DE0 13
DE0 14 solar,solar,0.1653099999999999,2021.0,,DE0 14
DE0 21 solar,solar,0.250801,2021.0,,DE0 21
DE0 22 solar,solar,0.07473,2021.0,,DE0 22
DE0 23 onwind,onwind,0.1,2021.0,,DE0 23
DE0 23 solar,solar,0.01783,2021.0,,DE0 23
DE0 24 solar,solar,0.00204,2021.0,,DE0 24
DE0 25 solar,solar,0.110874,2021.0,,DE0 25
DE0 26 solar,solar,0.0104,2021.0,,DE0 26
DE0 27 solar,solar,0.04655,2021.0,,DE0 27
DE0 30 solar,solar,0.05445,2021.0,,DE0 30
DE0 40 onwind,onwind,19.4,2021.0,,DE0 40
DE0 40 solar,solar,0.039398,2021.0,,DE0 40
DE0 60 onwind,onwind,5.0,2021.0,,DE0 60
DE0 60 solar,solar,0.19686,2021.0,,DE0 60
DE0 71 solar,solar,0.02354,2021.0,,DE0 71
DE0 72 onwind,onwind,17.8,2021.0,,DE0 72
DE0 72 solar,solar,0.03167,2021.0,,DE0 72
DE0 73 onwind,onwind,9.0,2021.0,,DE0 73
DE0 73 solar,solar,0.00927,2021.0,,DE0 73
DE0 80 onwind,onwind,21.88,2021.0,,DE0 80
DE0 80 solar,solar,0.039817,2021.0,,DE0 80
DE0 91 onwind,onwind,5.1,2021.0,,DE0 91
DE0 91 solar,solar,0.01914,2021.0,,DE0 91
DE0 92 onwind,onwind,8.65,2021.0,,DE0 92
DE0 92 solar,solar,0.05039,2021.0,,DE0 92
DE0 93 onwind,onwind,8.6,2021.0,,DE0 93
DE0 93 solar,solar,0.051185,2021.0,,DE0 93
DE0 94 onwind,onwind,27.264,2021.0,,DE0 94
DE0 94 solar,solar,0.066562,2021.0,,DE0 94
DE0 A1 onwind,onwind,0.7350000000000001,2021.0,,DE0 A1
DE0 A1 solar,solar,0.38683,2021.0,,DE0 A1
DE0 A2 onwind,onwind,0.75,2021.0,,DE0 A2
DE0 A2 solar,solar,0.89879,2021.0,,DE0 A2
DE0 A3 onwind,onwind,2.67,2021.0,,DE0 A3
DE0 A3 solar,solar,0.21323,2021.0,,DE0 A3
DE0 A4 onwind,onwind,14.429,2021.0,,DE0 A4
DE0 A4 solar,solar,0.415306,2021.0,,DE0 A4
DE0 A5 onwind,onwind,18.79304,2021.0,,DE0 A5
DE0 A5 solar,solar,0.24926,2021.0,,DE0 A5
DE0 B1 onwind,onwind,8.1,2021.0,,DE0 B1
DE0 B1 solar,solar,0.0197,2021.0,,DE0 B1
DE0 B2 solar,solar,0.0012,2021.0,,DE0 B2
DE0 B3 solar,solar,0.02082,2021.0,,DE0 B3
DE0 C0 onwind,onwind,0.25,2021.0,,DE0 C0
DE0 C0 solar,solar,0.04143,2021.0,,DE0 C0
DE0 D2 onwind,onwind,2.6,2021.0,,DE0 D2
DE0 D2 solar,solar,0.02831,2021.0,,DE0 D2
DE0 D4 onwind,onwind,20.9,2021.0,,DE0 D4
DE0 D4 solar,solar,0.02676,2021.0,,DE0 D4
DE0 D5 onwind,onwind,9.8,2021.0,,DE0 D5
DE0 D5 solar,solar,0.01595,2021.0,,DE0 D5
DE0 E0 onwind,onwind,12.35,2021.0,,DE0 E0
DE0 E0 solar,solar,0.0046,2021.0,,DE0 E0
DE0 F0 onwind,onwind,9.5,2021.0,,DE0 F0
DE0 F0 solar,solar,0.02729,2021.0,,DE0 F0
DE0 G0 onwind,onwind,8.036999999999999,2021.0,,DE0 G0
DE0 G0 solar,solar,0.02132,2021.0,,DE0 G0
DE0 11 solar,solar,0.03069,2020.0,,DE0 11
DE0 12 solar,solar,0.00749,2020.0,,DE0 12
DE0 13 solar,solar,0.08428,2020.0,,DE0 13
DE0 14 solar,solar,0.00556,2020.0,,DE0 14
DE0 21 onwind,onwind,1.26,2020.0,,DE0 21
DE0 21 solar,solar,0.01119,2020.0,,DE0 21
DE0 22 onwind,onwind,0.5,2020.0,,DE0 22
DE0 22 solar,solar,0.01311,2020.0,,DE0 22
DE0 23 solar,solar,0.03744,2020.0,,DE0 23
DE0 24 solar,solar,0.0011,2020.0,,DE0 24
DE0 25 solar,solar,0.01226,2020.0,,DE0 25
DE0 26 solar,solar,0.0129,2020.0,,DE0 26
DE0 27 solar,solar,0.0012,2020.0,,DE0 27
DE0 30 solar,solar,0.080686,2020.0,,DE0 30
DE0 40 onwind,onwind,12.58,2020.0,,DE0 40
DE0 40 solar,solar,0.0805,2020.0,,DE0 40
DE0 60 onwind,onwind,2.07,2020.0,,DE0 60
DE0 60 solar,solar,0.02165,2020.0,,DE0 60
DE0 71 solar,solar,0.0115,2020.0,,DE0 71
DE0 72 onwind,onwind,7.45,2020.0,,DE0 72
DE0 72 solar,solar,0.0057,2020.0,,DE0 72
DE0 73 onwind,onwind,6.2,2020.0,,DE0 73
DE0 73 solar,solar,0.00416,2020.0,,DE0 73
DE0 80 onwind,onwind,23.8,2020.0,,DE0 80
DE0 80 solar,solar,0.034433,2020.0,,DE0 80
DE0 91 onwind,onwind,2.1,2020.0,,DE0 91
DE0 91 solar,solar,0.0119599999999999,2020.0,,DE0 91
DE0 92 onwind,onwind,4.5,2020.0,,DE0 92
DE0 92 solar,solar,0.017475,2020.0,,DE0 92
DE0 93 onwind,onwind,17.39,2020.0,,DE0 93
DE0 93 solar,solar,0.02552,2020.0,,DE0 93
DE0 94 onwind,onwind,61.304,2020.0,,DE0 94
DE0 94 solar,solar,0.03382,2020.0,,DE0 94
DE0 A1 onwind,onwind,0.11,2020.0,,DE0 A1
DE0 A1 solar,solar,0.11926,2020.0,,DE0 A1
DE0 A2 onwind,onwind,0.8300000000000001,2020.0,,DE0 A2
DE0 A2 solar,solar,0.15547,2020.0,,DE0 A2
DE0 A3 onwind,onwind,4.49,2020.0,,DE0 A3
DE0 A3 solar,solar,0.07291,2020.0,,DE0 A3
DE0 A4 onwind,onwind,13.844,2020.0,,DE0 A4
DE0 A4 solar,solar,0.188165,2020.0,,DE0 A4
DE0 A5 onwind,onwind,14.0,2020.0,,DE0 A5
DE0 A5 solar,solar,0.07175,2020.0,,DE0 A5
DE0 B1 onwind,onwind,1.88,2020.0,,DE0 B1
DE0 B1 solar,solar,0.0073,2020.0,,DE0 B1
DE0 B2 onwind,onwind,3.74,2020.0,,DE0 B2
DE0 B2 solar,solar,0.0036,2020.0,,DE0 B2
DE0 B3 solar,solar,0.01866,2020.0,,DE0 B3
DE0 C0 onwind,onwind,0.77,2020.0,,DE0 C0
DE0 C0 solar,solar,0.0077299999999999,2020.0,,DE0 C0
DE0 D2 onwind,onwind,6.765,2020.0,,DE0 D2
DE0 D2 solar,solar,0.0023,2020.0,,DE0 D2
DE0 D4 onwind,onwind,13.455,2020.0,,DE0 D4
DE0 D4 solar,solar,0.006,2020.0,,DE0 D4
DE0 D5 onwind,onwind,1.0,2020.0,,DE0 D5
DE0 E0 onwind,onwind,5.68,2020.0,,DE0 E0
DE0 E0 solar,solar,0.037101,2020.0,,DE0 E0
DE0 F0 onwind,onwind,63.838,2020.0,,DE0 F0
DE0 F0 solar,solar,0.0849,2020.0,,DE0 F0
DE0 G0 onwind,onwind,6.15,2020.0,,DE0 G0
DE0 G0 solar,solar,0.05121,2020.0,,DE0 G0
